antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'lbxsch', 'lbxsatsi', 'lbxsldsi'})","frozenset({'lbxstr', 'lbxsossi'})",0.07680561917850054,0.7973736448312719,0.06901817071308597,0.8986083499005963,1.126960184507661,0.007775394205202353,1.9984520911739243,0.12202977760473538
"frozenset({'lbxsldsi', 'lbxstr', 'lbxsossi'})","frozenset({'lbxsch', 'lbxsatsi'})",0.13773095129027332,0.36768972362192703,0.06901817071308597,0.5011086474501109,1.36285736384999,0.018375915298980278,1.2674308206511598,0.30877543248745126
"frozenset({'lbxsatsi', 'lbxstr', 'lbxsldsi'})","frozenset({'lbxsch', 'lbxsossi'})",0.0934493815849748,0.6097114063215758,0.06901817071308597,0.738562091503268,1.2113306128862764,0.012041016847029413,1.4928538708199726,0.19244545604958263
"frozenset({'lbxsatsi', 'lbxsossi', 'lbxsldsi'})","frozenset({'lbxsch', 'lbxstr'})",0.105054206749122,0.5431363566956787,0.06901817071308597,0.6569767441860466,1.2095981719635702,0.011959411603813266,1.3318736720058182,0.19361974231948711
"frozenset({'lbxsch', 'lbxsldsi'})","frozenset({'lbxsatsi', 'lbxstr', 'lbxsossi'})",0.10994044892349977,0.4718277599633532,0.06901817071308597,0.6277777777777778,1.3305231930960086,0.017145214968145625,1.4189701971133797,0.27910037848596503
"frozenset({'lbxsldsi', 'lbxstr'})","frozenset({'lbxsch', 'lbxsatsi', 'lbxsossi'})",0.13773095129027332,0.36768972362192703,0.06901817071308597,0.5011086474501109,1.36285736384999,0.018375915298980278,1.2674308206511598,0.30877543248745126
"frozenset({'lbxsatsi', 'lbxsldsi'})","frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",0.105054206749122,0.5431363566956787,0.06901817071308597,0.6569767441860466,1.2095981719635702,0.011959411603813266,1.3318736720058182,0.19361974231948711
"frozenset({'lbxsch', 'lbxstr', 'lbxsossi', 'lbxsph'})",frozenset({'lbxsatsi'}),0.0929912963811269,0.5332111772789739,0.05924568636433043,0.6371100164203612,1.194854953475643,0.009661687744251773,1.2863094707561307,0.1797979797979797
"frozenset({'lbxsch', 'lbxsph', 'lbxsatsi', 'lbxsossi'})",frozenset({'lbxstr'}),0.06596426935409987,0.7973736448312719,0.05924568636433043,0.8981481481481481,1.126383037576067,0.00664751648082005,1.9894223962020572,0.12012660339867426
"frozenset({'lbxsch', 'lbxsph', 'lbxsatsi', 'lbxstr'})",frozenset({'lbxsossi'}),0.05924568636433043,0.9122003359291495,0.05924568636433043,1.0,1.0962504184800803,0.005201751360435179,inf,0.09332900503165067
"frozenset({'lbxstr', 'lbxsatsi', 'lbxsossi', 'lbxsph'})",frozenset({'lbxsch'}),0.0755840586349061,0.6097114063215758,0.05924568636433043,0.7838383838383838,1.285589174995636,0.01316122367854939,1.8055406903814946,0.24031014682292354
"frozenset({'lbxsch', 'lbxsph', 'lbxsossi'})","frozenset({'lbxsatsi', 'lbxstr'})",0.1047488166132234,0.4718277599633532,0.05924568636433043,0.565597667638484,1.198737581024088,0.00982228686290116,1.21585958612463,0.18518720404564
"frozenset({'lbxsch', 'lbxsph', 'lbxstr'})","frozenset({'lbxsatsi', 'lbxsossi'})",0.0929912963811269,0.5332111772789739,0.05924568636433043,0.6371100164203612,1.194854953475643,0.009661687744251773,1.2863094707561307,0.1797979797979797
"frozenset({'lbxsch', 'lbxsph', 'lbxsatsi'})","frozenset({'lbxstr', 'lbxsossi'})",0.06596426935409987,0.7973736448312719,0.05924568636433043,0.8981481481481481,1.126383037576067,0.00664751648082005,1.9894223962020572,0.12012660339867426
"frozenset({'lbxsph', 'lbxsatsi', 'lbxsossi'})","frozenset({'lbxsch', 'lbxstr'})",0.08566193311956023,0.5431363566956787,0.05924568636433043,0.6916221033868093,1.2733857619005382,0.01271957610226359,1.4815058028538974,0.23480595211040645
"frozenset({'lbxsph', 'lbxsatsi', 'lbxstr'})","frozenset({'lbxsch', 'lbxsossi'})",0.0755840586349061,0.6097114063215758,0.05924568636433043,0.7838383838383838,1.285589174995636,0.01316122367854939,1.8055406903814946,0.24031014682292354
"frozenset({'lbxsch', 'lbxsph'})","frozenset({'lbxstr', 'lbxsatsi', 'lbxsossi'})",0.1047488166132234,0.4718277599633532,0.05924568636433043,0.565597667638484,1.198737581024088,0.00982228686290116,1.21585958612463,0.18518720404564
"frozenset({'lbxsph', 'lbxsatsi'})","frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",0.08566193311956023,0.5431363566956787,0.05924568636433043,0.6916221033868093,1.2733857619005382,0.01271957610226359,1.4815058028538974,0.23480595211040645
"frozenset({'lbxsch', 'lbxstr', 'lbxsossi', 'lbxsclsi'})",frozenset({'lbxsatsi'}),0.10429073140937548,0.5332111772789739,0.06565887921820125,0.6295754026354319,1.1807243161109515,0.010049895544122889,1.2601453198358132,0.17088384779454316
"frozenset({'lbxsch', 'lbxsatsi', 'lbxstr', 'lbxsclsi'})",frozenset({'lbxsossi'}),0.06565887921820125,0.9122003359291495,0.06565887921820125,1.0,1.0962504184800803,0.005764827538626616,inf,0.09396960287628693
"frozenset({'lbxsch', 'lbxsatsi', 'lbxsossi', 'lbxsclsi'})",frozenset({'lbxstr'}),0.07130859673232555,0.7973736448312719,0.06565887921820125,0.9207708779443254,1.154754592044693,0.008799283533943499,2.5574731855079986,0.1443053463135596
"frozenset({'lbxsatsi', 'lbxstr', 'lbxsossi', 'lbxsclsi'})",frozenset({'lbxsch'}),0.08886852954649564,0.6097114063215758,0.06565887921820125,0.738831615120275,1.2117726640177011,0.011474723090676882,1.494394483689756,0.19180843476329115
"frozenset({'lbxsch', 'lbxstr', 'lbxsclsi'})","frozenset({'lbxsatsi', 'lbxsossi'})",0.10429073140937548,0.5332111772789739,0.06565887921820125,0.6295754026354319,1.1807243161109515,0.010049895544122889,1.2601453198358132,0.17088384779454316
"frozenset({'lbxsch', 'lbxsossi', 'lbxsclsi'})","frozenset({'lbxsatsi', 'lbxstr'})",0.11482669109787753,0.4718277599633532,0.06565887921820125,0.5718085106382979,1.2119009502168974,0.011480458773485788,1.2334954177253368,0.1975320033216861
"frozenset({'lbxsch', 'lbxsatsi', 'lbxsclsi'})","frozenset({'lbxstr', 'lbxsossi'})",0.07130859673232555,0.7973736448312719,0.06565887921820125,0.9207708779443254,1.154754592044693,0.008799283533943499,2.5574731855079986,0.1443053463135596
"frozenset({'lbxsatsi', 'lbxstr', 'lbxsclsi'})","frozenset({'lbxsch', 'lbxsossi'})",0.08886852954649564,0.6097114063215758,0.06565887921820125,0.738831615120275,1.2117726640177011,0.011474723090676882,1.494394483689756,0.19180843476329115
"frozenset({'lbxsatsi', 'lbxsossi', 'lbxsclsi'})","frozenset({'lbxsch', 'lbxstr'})",0.09833562375935258,0.5431363566956787,0.06565887921820125,0.6677018633540373,1.2293448139177932,0.012249226796149468,1.3748606835887052,0.2069046728235826
"frozenset({'lbxsch', 'lbxsclsi'})","frozenset({'lbxsatsi', 'lbxstr', 'lbxsossi'})",0.11482669109787753,0.4718277599633532,0.06565887921820125,0.5718085106382979,1.2119009502168974,0.011480458773485788,1.2334954177253368,0.1975320033216861
"frozenset({'lbxsatsi', 'lbxsclsi'})","frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",0.09833562375935258,0.5431363566956787,0.06565887921820125,0.6677018633540373,1.2293448139177932,0.012249226796149468,1.3748606835887052,0.2069046728235826
"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi', 'lbxsbu'})",frozenset({'lbxstr'}),0.06000916170407696,0.7973736448312719,0.052527103374561,0.8753180661577608,1.097751439154955,0.004677379383311968,1.625146073087961,0.0947317421460627
"frozenset({'lbxsch', 'lbxsassi', 'lbxstr', 'lbxsbu'})",frozenset({'lbxsossi'}),0.052527103374561,0.9122003359291495,0.052527103374561,1.0,1.0962504184800803,0.00461186203090129,inf,0.09266720386784842
"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr', 'lbxsbu'})",frozenset({'lbxsch'}),0.07253015727592,0.6097114063215758,0.052527103374561,0.7242105263157894,1.187792320771877,0.008304639181134742,1.415168564864515,0.17046590117236238
"frozenset({'lbxsch', 'lbxstr', 'lbxsossi', 'lbxsbu'})",frozenset({'lbxsassi'}),0.06794930523744083,0.6625438998320354,0.052527103374561,0.7730337078651685,1.166766018162938,0.0075077056916696,1.4868115304430116,0.15335016687494277
"frozenset({'lbxsch', 'lbxsassi', 'lbxsbu'})","frozenset({'lbxstr', 'lbxsossi'})",0.06000916170407696,0.7973736448312719,0.052527103374561,0.8753180661577608,1.097751439154955,0.004677379383311968,1.625146073087961,0.0947317421460627
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsbu'})","frozenset({'lbxsch', 'lbxstr'})",0.08337150710032067,0.5431363566956787,0.052527103374561,0.6300366300366299,1.1599971577480712,0.0072450067558649245,1.234888857644353,0.15047418151389416
"frozenset({'lbxsassi', 'lbxstr', 'lbxsbu'})","frozenset({'lbxsch', 'lbxsossi'})",0.07253015727592,0.6097114063215758,0.052527103374561,0.7242105263157894,1.187792320771877,0.008304639181134742,1.415168564864515,0.17046590117236238
"frozenset({'lbxsch', 'lbxsbu', 'lbxsossi'})","frozenset({'lbxsassi', 'lbxstr'})",0.07833256985799358,0.5840586349060926,0.052527103374561,0.6705653021442495,1.1481129839850168,0.006776289554615136,1.2625912443383107,0.13996977437699384
"frozenset({'lbxsch', 'lbxsbu', 'lbxstr'})","frozenset({'lbxsassi', 'lbxsossi'})",0.06794930523744083,0.6625438998320354,0.052527103374561,0.7730337078651685,1.166766018162938,0.0075077056916696,1.4868115304430116,0.15335016687494277
"frozenset({'lbxstr', 'lbxsossi', 'lbxsbu'})","frozenset({'lbxsch', 'lbxsassi'})",0.09421285692472132,0.4499923652466025,0.052527103374561,0.5575364667747164,1.2389909470334637,0.010132037050365895,1.243057548142294,0.21295466841255162
"frozenset({'lbxsassi', 'lbxsbu'})","frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",0.08337150710032067,0.5431363566956787,0.052527103374561,0.6300366300366299,1.1599971577480712,0.0072450067558649245,1.234888857644353,0.15047418151389416
"frozenset({'lbxsch', 'lbxsbu'})","frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.07833256985799358,0.5840586349060926,0.052527103374561,0.6705653021442495,1.1481129839850168,0.006776289554615136,1.2625912443383107,0.13996977437699384
"frozenset({'lbxsbu', 'lbxstr'})","frozenset({'lbxsch', 'lbxsassi', 'lbxsossi'})",0.09421285692472132,0.4499923652466025,0.052527103374561,0.5575364667747164,1.2389909470334637,0.010132037050365895,1.243057548142294,0.21295466841255162
"frozenset({'lbxsck', 'lbxsassi', 'lbxsossi', 'lbxsch'})",frozenset({'lbxstr'}),0.07482058329515956,0.7973736448312719,0.06901817071308597,0.9224489795918368,1.1568591281782725,0.00935820950262281,2.6128135271757063,0.14655591696401327
"frozenset({'lbxsck', 'lbxsassi', 'lbxstr', 'lbxsch'})",frozenset({'lbxsossi'}),0.06901817071308597,0.9122003359291495,0.06901817071308597,1.0,1.0962504184800803,0.006059772203393557,inf,0.09430867639822856
"frozenset({'lbxsck', 'lbxsassi', 'lbxsossi', 'lbxstr'})",frozenset({'lbxsch'}),0.09436555199267063,0.6097114063215758,0.06901817071308597,0.7313915857605179,1.199570121499031,0.011482417299322978,1.4530021138148568,0.1837032958670732
"frozenset({'lbxsck', 'lbxstr', 'lbxsossi', 'lbxsch'})",frozenset({'lbxsassi'}),0.12062910367995114,0.6625438998320354,0.06901817071308597,0.5721518987341773,0.863568284123099,-0.01090390607227179,0.7887287548304498,-0.1522966851530417
"frozenset({'lbxsck', 'lbxsassi', 'lbxsch'})","frozenset({'lbxstr', 'lbxsossi'})",0.07482058329515956,0.7973736448312719,0.06901817071308597,0.9224489795918368,1.1568591281782725,0.00935820950262281,2.6128135271757063,0.14655591696401327
"frozenset({'lbxsck', 'lbxsassi', 'lbxsossi'})","frozenset({'lbxsch', 'lbxstr'})",0.10337456100167965,0.5431363566956787,0.06901817071308597,0.6676514032496307,1.229251908878783,0.012871688275618492,1.3746519400756687,0.20799888777700082
"frozenset({'lbxsck', 'lbxsassi', 'lbxstr'})","frozenset({'lbxsch', 'lbxsossi'})",0.09436555199267063,0.6097114063215758,0.06901817071308597,0.7313915857605179,1.199570121499031,0.011482417299322978,1.4530021138148568,0.1837032958670732
"frozenset({'lbxsck', 'lbxsossi', 'lbxsch'})","frozenset({'lbxsassi', 'lbxstr'})",0.13253931897999693,0.5840586349060926,0.06901817071308597,0.5207373271889402,0.8915839884340834,-0.0083925630017542,0.8678776560132493,-0.12294433567732901
"frozenset({'lbxsck', 'lbxstr', 'lbxsch'})","frozenset({'lbxsassi', 'lbxsossi'})",0.12062910367995114,0.6625438998320354,0.06901817071308597,0.5721518987341773,0.863568284123099,-0.01090390607227179,0.7887287548304498,-0.1522966851530417
"frozenset({'lbxsck', 'lbxsassi'})","frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",0.10337456100167965,0.5431363566956787,0.06901817071308597,0.6676514032496307,1.229251908878783,0.012871688275618492,1.3746519400756687,0.20799888777700082
"frozenset({'lbxsck', 'lbxsch'})","frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.13253931897999693,0.5840586349060926,0.06901817071308597,0.5207373271889402,0.8915839884340834,-0.0083925630017542,0.8678776560132493,-0.12294433567732901
"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi', 'lbxscr'})",frozenset({'lbxstr'}),0.1603298213467705,0.7973736448312719,0.14429683921209344,0.8999999999999998,1.128705476828801,0.01645406518967235,2.0262635516872765,0.1358024691358022
"frozenset({'lbxsch', 'lbxsassi', 'lbxstr', 'lbxscr'})",frozenset({'lbxsossi'}),0.14429683921209344,0.9122003359291495,0.14429683921209344,1.0,1.0962504184800803,0.012669214009307317,inf,0.10260528194147026
"frozenset({'lbxsassi', 'lbxsossi', 'lbxscr', 'lbxstr'})",frozenset({'lbxsch'}),0.19758741792640097,0.6097114063215758,0.14429683921209344,0.7302936630602782,1.1977693962889462,0.023825536756738555,1.4470872212604036,0.20577288447887868
"frozenset({'lbxsch', 'lbxstr', 'lbxsossi', 'lbxscr'})",frozenset({'lbxsassi'}),0.1803328752481295,0.6625438998320354,0.14429683921209344,0.8001693480101608,1.2077227610321601,0.02481839277727378,1.6887103995693475,0.20983567131108094
"frozenset({'lbxsch', 'lbxsassi', 'lbxscr'})","frozenset({'lbxstr', 'lbxsossi'})",0.1603298213467705,0.7973736448312719,0.14429683921209344,0.8999999999999998,1.128705476828801,0.01645406518967235,2.0262635516872765,0.1358024691358022
"frozenset({'lbxsassi', 'lbxsossi', 'lbxscr'})","frozenset({'lbxsch', 'lbxstr'})",0.22385096961368148,0.5431363566956787,0.14429683921209344,0.6446111869031377,1.186831223792142,0.022715239133323392,1.2855318638850954,0.20282214706767127
"frozenset({'lbxsassi', 'lbxstr', 'lbxscr'})","frozenset({'lbxsch', 'lbxsossi'})",0.19758741792640097,0.6097114063215758,0.14429683921209344,0.7302936630602782,1.1977693962889462,0.023825536756738555,1.4470872212604036,0.20577288447887868
"frozenset({'lbxsch', 'lbxsossi', 'lbxscr'})","frozenset({'lbxsassi', 'lbxstr'})",0.20277905023667736,0.5840586349060926,0.14429683921209344,0.7115963855421686,1.2183646350106307,0.02586198394330569,1.4422196680018513,0.22481553433478332
"frozenset({'lbxsch', 'lbxstr', 'lbxscr'})","frozenset({'lbxsassi', 'lbxsossi'})",0.1803328752481295,0.6625438998320354,0.14429683921209344,0.8001693480101608,1.2077227610321601,0.02481839277727378,1.6887103995693475,0.20983567131108094
"frozenset({'lbxstr', 'lbxsossi', 'lbxscr'})","frozenset({'lbxsch', 'lbxsassi'})",0.2502672163689113,0.4499923652466025,0.14429683921209344,0.5765710799267845,1.281290805035803,0.0316785025745638,1.2989373391366257,0.2928203967715168
"frozenset({'lbxsassi', 'lbxscr'})","frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",0.22385096961368148,0.5431363566956787,0.14429683921209344,0.6446111869031377,1.186831223792142,0.022715239133323392,1.2855318638850954,0.20282214706767127
"frozenset({'lbxsch', 'lbxscr'})","frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.20277905023667736,0.5840586349060926,0.14429683921209344,0.7115963855421686,1.2183646350106307,0.02586198394330569,1.4422196680018513,0.22481553433478332
"frozenset({'lbxsossi', 'lbxscr'})","frozenset({'lbxsch', 'lbxsassi', 'lbxstr'})",0.28706672774469383,0.4051000152695068,0.14429683921209344,0.5026595744680851,1.2408283276258911,0.028006103419350614,1.1961625361425958,0.2722368974243037
"frozenset({'lbxstr', 'lbxscr'})","frozenset({'lbxsch', 'lbxsassi', 'lbxsossi'})",0.2502672163689113,0.4499923652466025,0.14429683921209344,0.5765710799267845,1.281290805035803,0.0316785025745638,1.2989373391366257,0.2928203967715168
frozenset({'lbxscr'}),"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi', 'lbxstr'})",0.28706672774469383,0.4051000152695068,0.14429683921209344,0.5026595744680851,1.2408283276258911,0.028006103419350614,1.1961625361425958,0.2722368974243037
"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi', 'lbxsgl'})",frozenset({'lbxstr'}),0.12750038173766987,0.7973736448312719,0.11177278973889143,0.8766467065868264,1.0994177099649802,0.01010734563534707,1.642650549183379,0.10364199903984277
"frozenset({'lbxsch', 'lbxsassi', 'lbxstr', 'lbxsgl'})",frozenset({'lbxsossi'}),0.11177278973889143,0.9122003359291495,0.11177278973889143,1.0,1.0962504184800803,0.009813613391336476,inf,0.09884820354134434
"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr', 'lbxsgl'})",frozenset({'lbxsch'}),0.1662849289967934,0.6097114063215758,0.11177278973889143,0.6721763085399449,1.1024499485670172,0.010386971830173147,1.1905441975232602,0.11146415060349488
"frozenset({'lbxsch', 'lbxstr', 'lbxsossi', 'lbxsgl'})",frozenset({'lbxsassi'}),0.15605435944418997,0.6625438998320354,0.11177278973889143,0.7162426614481409,1.0810493638681435,0.008379925846947578,1.1892418426608957,0.08883612588376369
"frozenset({'lbxsch', 'lbxsassi', 'lbxsgl'})","frozenset({'lbxstr', 'lbxsossi'})",0.12750038173766987,0.7973736448312719,0.11177278973889143,0.8766467065868264,1.0994177099649802,0.01010734563534707,1.642650549183379,0.10364199903984277
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsgl'})","frozenset({'lbxsch', 'lbxstr'})",0.19407543136356695,0.5431363566956787,0.11177278973889143,0.5759244689221086,1.0603681042931934,0.006363367023941427,1.0773166802222494,0.07064094281448731
"frozenset({'lbxsassi', 'lbxstr', 'lbxsgl'})","frozenset({'lbxsch', 'lbxsossi'})",0.1662849289967934,0.6097114063215758,0.11177278973889143,0.6721763085399449,1.1024499485670172,0.010386971830173147,1.1905441975232602,0.11146415060349488
"frozenset({'lbxsch', 'lbxsossi', 'lbxsgl'})","frozenset({'lbxsassi', 'lbxstr'})",0.18109635058787601,0.5840586349060926,0.11177278973889143,0.6172006745362563,1.0567443705981547,0.006001902428061409,1.086578103527256,0.06557224210819107
"frozenset({'lbxsch', 'lbxstr', 'lbxsgl'})","frozenset({'lbxsassi', 'lbxsossi'})",0.15605435944418997,0.6625438998320354,0.11177278973889143,0.7162426614481409,1.0810493638681435,0.008379925846947578,1.1892418426608957,0.08883612588376369
"frozenset({'lbxsassi', 'lbxsgl'})","frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",0.19407543136356695,0.5431363566956787,0.11177278973889143,0.5759244689221086,1.0603681042931934,0.006363367023941427,1.0773166802222494,0.07064094281448731
"frozenset({'lbxsch', 'lbxsgl'})","frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.18109635058787601,0.5840586349060926,0.11177278973889143,0.6172006745362563,1.0567443705981547,0.006001902428061409,1.086578103527256,0.06557224210819107
"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi', 'lbxsir'})",frozenset({'lbxstr'}),0.062299587723316535,0.7973736448312719,0.05710795541304016,0.9166666666666667,1.1496074301034087,0.007431906078613694,2.431516262024739,0.1387840298441179
"frozenset({'lbxsch', 'lbxsassi', 'lbxstr', 'lbxsir'})",frozenset({'lbxsossi'}),0.05710795541304016,0.9122003359291495,0.05710795541304016,1.0,1.0962504184800803,0.005014059301038036,inf,0.09311740890688261
"frozenset({'lbxsassi', 'lbxsossi', 'lbxstr', 'lbxsir'})",frozenset({'lbxsch'}),0.07726370438234845,0.6097114063215758,0.05710795541304016,0.7391304347826088,1.2122627641851502,0.009999393556463988,1.496106275767293,0.1897577167554098
"frozenset({'lbxsch', 'lbxstr', 'lbxsossi', 'lbxsir'})",frozenset({'lbxsassi'}),0.07146129180027486,0.6625438998320354,0.05710795541304016,0.7991452991452991,1.2061771293161012,0.009761712456651,1.680100583814972,0.18408965595477098
"frozenset({'lbxsch', 'lbxsassi', 'lbxsir'})","frozenset({'lbxstr', 'lbxsossi'})",0.062299587723316535,0.7973736448312719,0.05710795541304016,0.9166666666666667,1.1496074301034087,0.007431906078613694,2.431516262024739,0.1387840298441179
"frozenset({'lbxsassi', 'lbxsossi', 'lbxsir'})","frozenset({'lbxsch', 'lbxstr'})",0.08657810352725608,0.5431363566956787,0.05710795541304016,0.6596119929453262,1.2144500820351256,0.010084239693625006,1.3421849002774617,0.19331926260063614
"frozenset({'lbxsassi', 'lbxstr', 'lbxsir'})","frozenset({'lbxsch', 'lbxsossi'})",0.07726370438234845,0.6097114063215758,0.05710795541304016,0.7391304347826088,1.2122627641851502,0.009999393556463988,1.496106275767293,0.1897577167554098
"frozenset({'lbxsch', 'lbxsossi', 'lbxsir'})","frozenset({'lbxsassi', 'lbxstr'})",0.07940143533363872,0.5840586349060926,0.05710795541304016,0.7192307692307692,1.2314358974358974,0.010732861482490745,1.4814349989646018,0.20414964037455333
"frozenset({'lbxsch', 'lbxstr', 'lbxsir'})","frozenset({'lbxsassi', 'lbxsossi'})",0.07146129180027486,0.6625438998320354,0.05710795541304016,0.7991452991452991,1.2061771293161012,0.009761712456651,1.680100583814972,0.18408965595477098
"frozenset({'lbxstr', 'lbxsossi', 'lbxsir'})","frozenset({'lbxsch', 'lbxsassi'})",0.09848831882730189,0.4499923652466025,0.05710795541304016,0.57984496124031,1.288566220279196,0.012788963874781088,1.3090587616824405,0.24840903656362764
"frozenset({'lbxsassi', 'lbxsir'})","frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",0.08657810352725608,0.5431363566956787,0.05710795541304016,0.6596119929453262,1.2144500820351256,0.010084239693625006,1.3421849002774617,0.19331926260063614
"frozenset({'lbxsch', 'lbxsir'})","frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.07940143533363872,0.5840586349060926,0.05710795541304016,0.7192307692307692,1.2314358974358974,0.010732861482490745,1.4814349989646018,0.20414964037455333
"frozenset({'lbxsossi', 'lbxsir'})","frozenset({'lbxsch', 'lbxsassi', 'lbxstr'})",0.11192548480684074,0.4051000152695068,0.05710795541304016,0.5102319236016372,1.259520869833065,0.011766939808742029,1.2146565147839876,0.23201577429771464
"frozenset({'lbxstr', 'lbxsir'})","frozenset({'lbxsch', 'lbxsassi', 'lbxsossi'})",0.09848831882730189,0.4499923652466025,0.05710795541304016,0.57984496124031,1.288566220279196,0.012788963874781088,1.3090587616824405,0.24840903656362764
frozenset({'lbxsir'}),"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi', 'lbxstr'})",0.11192548480684074,0.4051000152695068,0.05710795541304016,0.5102319236016372,1.259520869833065,0.011766939808742029,1.2146565147839876,0.23201577429771464
"frozenset({'lbxsch', 'lbxsassi', 'lbxsldsi', 'lbxsossi'})",frozenset({'lbxstr'}),0.09528172240036646,0.7973736448312719,0.08581462818750954,0.9006410256410257,1.129509398108594,0.009839493911327879,2.0393362197626828,0.12673543853326721
"frozenset({'lbxsch', 'lbxsassi', 'lbxsldsi', 'lbxstr'})",frozenset({'lbxsossi'}),0.08581462818750954,0.9122003359291495,0.08581462818750954,1.0,1.0962504184800803,0.007534495527228277,inf,0.09604142308334725
"frozenset({'lbxsassi', 'lbxsldsi', 'lbxsossi', 'lbxstr'})",frozenset({'lbxsch'}),0.1194075431363567,0.6097114063215758,0.08581462818750954,0.7186700767263426,1.1787053174256994,0.013010487136437265,1.38729854662058,0.1721699175638541
"frozenset({'lbxsch', 'lbxstr', 'lbxsldsi', 'lbxsossi'})",frozenset({'lbxsassi'}),0.09803023362345396,0.6625438998320354,0.08581462818750954,0.8753894080996885,1.3212549512894354,0.02086529490118083,2.7080852038479155,0.269569790832639
"frozenset({'lbxsch', 'lbxsassi', 'lbxsldsi'})","frozenset({'lbxstr', 'lbxsossi'})",0.09528172240036646,0.7973736448312719,0.08581462818750954,0.9006410256410257,1.129509398108594,0.009839493911327879,2.0393362197626828,0.12673543853326721
"frozenset({'lbxsassi', 'lbxsldsi', 'lbxsossi'})","frozenset({'lbxsch', 'lbxstr'})",0.13544052527103376,0.5431363566956787,0.08581462818750954,0.633596392333709,1.1665512435742087,0.012251954742851262,1.2468863126490242,0.16513882271898178
"frozenset({'lbxsassi', 'lbxsldsi', 'lbxstr'})","frozenset({'lbxsch', 'lbxsossi'})",0.1194075431363567,0.6097114063215758,0.08581462818750954,0.7186700767263426,1.1787053174256994,0.013010487136437265,1.38729854662058,0.1721699175638541
"frozenset({'lbxsch', 'lbxsldsi', 'lbxsossi'})","frozenset({'lbxsassi', 'lbxstr'})",0.10994044892349977,0.5840586349060926,0.08581462818750954,0.7805555555555556,1.336433551198257,0.021602959668287264,1.8954290054912237,0.2828348135381503
"frozenset({'lbxsch', 'lbxsldsi', 'lbxstr'})","frozenset({'lbxsassi', 'lbxsossi'})",0.09803023362345396,0.6625438998320354,0.08581462818750954,0.8753894080996885,1.3212549512894354,0.02086529490118083,2.7080852038479155,0.269569790832639
"frozenset({'lbxstr', 'lbxsldsi', 'lbxsossi'})","frozenset({'lbxsch', 'lbxsassi'})",0.13773095129027332,0.4499923652466025,0.08581462818750954,0.623059866962306,1.3846009734428715,0.023836751648734847,1.459137901610484,0.3221387352085036
"frozenset({'lbxsassi', 'lbxsldsi'})","frozenset({'lbxsch', 'lbxstr', 'lbxsossi'})",0.13544052527103376,0.5431363566956787,0.08581462818750954,0.633596392333709,1.1665512435742087,0.012251954742851262,1.2468863126490242,0.16513882271898178
"frozenset({'lbxsch', 'lbxsldsi'})","frozenset({'lbxsassi', 'lbxsossi', 'lbxstr'})",0.10994044892349977,0.5840586349060926,0.08581462818750954,0.7805555555555556,1.336433551198257,0.021602959668287264,1.8954290054912237,0.2828348135381503
"frozenset({'lbxsldsi', 'lbxsossi'})","frozenset({'lbxsch', 'lbxsassi', 'lbxstr'})",0.1568178347839365,0.4051000152695068,0.08581462818750954,0.5472249269717624,1.3508390677489905,0.02228772092200587,1.3138973856305731,0.3080228423091844
"frozenset({'lbxsldsi', 'lbxstr'})","frozenset({'lbxsch', 'lbxsassi', 'lbxsossi'})",0.13773095129027332,0.4499923652466025,0.08581462818750954,0.623059866962306,1.3846009734428715,0.023836751648734847,1.459137901610484,0.3221387352085036
frozenset({'lbxsldsi'}),"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi', 'lbxstr'})",0.1568178347839365,0.4051000152695068,0.08581462818750954,0.5472249269717624,1.3508390677489905,0.02228772092200587,1.3138973856305731,0.3080228423091844
"frozenset({'lbxsch', 'lbxsassi', 'lbxsossi', 'lbxsph'})",frozenset({'lbxstr'}),0.07482058329515956,0.7973736448312719,0.06764391510154222,0.9040816326530613,1.1338243225287052,0.00798395389107906,2.112487532610145,0.12757433767352416
