antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'lbxsatsi'}),"frozenset({'lbxsassi', 'lbxstr'})",0.4170102305695526,0.41884257138494424,0.2892044586959841,0.6935188575613328,1.6557983952494235,0.1145428214304042,1.8962257318371771,0.6793631068970801
"frozenset({'lbxsch', 'lbxscr'})",frozenset({'lbxsatsi'}),0.14750343563902885,0.4170102305695526,0.09818292869140327,0.6656314699792961,1.5961993763802307,0.03667248698577069,1.7435545426309975,0.43813882902133766
"frozenset({'lbxsatsi', 'lbxscr'})",frozenset({'lbxsch'}),0.143075278668499,0.525729118949458,0.09818292869140327,0.6862326574172892,1.3052970297490059,0.022964088493565113,1.5115367875658432,0.2729421180341171
"frozenset({'lbxsch', 'lbxsldsi'})",frozenset({'lbxsatsi'}),0.0965032829439609,0.4170102305695526,0.0639792334707589,0.6629746835443039,1.5898283421939385,0.023736377199578988,1.7298100200940978,0.4106282492538994
"frozenset({'lbxsatsi', 'lbxsldsi'})",frozenset({'lbxsch'}),0.09161704076958314,0.525729118949458,0.0639792334707589,0.6983333333333334,1.3283139703746734,0.01581348734620938,1.5721686664658854,0.27209442552868834
"frozenset({'lbxsch', 'lbxsatsi'})",frozenset({'lbxstr'}),0.26721636891128414,0.6316994961062757,0.22827912658421132,0.8542857142857143,1.3523609240650576,0.05947868099160444,2.52755247770203,0.3555652968392942
"frozenset({'lbxsch', 'lbxstr'})",frozenset({'lbxsatsi'}),0.4160940601618568,0.4170102305695526,0.22827912658421132,0.5486238532110091,1.3156124550270594,0.05476364661749411,1.2915830257707064,0.41084997411175306
"frozenset({'lbxsatsi', 'lbxstr'})",frozenset({'lbxsch'}),0.3267674454115132,0.525729118949458,0.22827912658421132,0.6985981308411214,1.3288176470747906,0.05648796540665138,1.5735498999196276,0.3675569354565873
frozenset({'lbxsatsi'}),"frozenset({'lbxsch', 'lbxstr'})",0.4170102305695526,0.4160940601618568,0.22827912658421132,0.5474185280117173,1.3156124550270591,0.05476364661749411,1.2901675741892953,0.41149562624498265
"frozenset({'lbxsatsi', 'lbxscr'})",frozenset({'lbxstr'}),0.143075278668499,0.6316994961062757,0.11620094670942129,0.8121664887940235,1.2856848767493498,0.025820365269265483,1.960781659934203,0.2593044939368709
"frozenset({'lbxstr', 'lbxscr'})",frozenset({'lbxsatsi'}),0.18048557031607879,0.4170102305695526,0.11620094670942129,0.6438240270727581,1.5439046332110922,0.040936617417436066,1.636802630562444,0.4298784585902019
"frozenset({'lbxsatsi', 'lbxsldsi'})",frozenset({'lbxstr'}),0.09161704076958314,0.6316994961062757,0.07161398686822415,0.7816666666666666,1.2374027072758038,0.013739548379330356,1.6868725369178208,0.21120569617871304
"frozenset({'lbxsldsi', 'lbxstr'})",frozenset({'lbxsatsi'}),0.10978775385555047,0.4170102305695526,0.07161398686822415,0.6522948539638386,1.5642178684032144,0.025831370319207764,1.676678576881966,0.4051874906282116
"frozenset({'lbxsch', 'lbxscr'})",frozenset({'lbxsassi'}),0.14750343563902885,0.5700106886547565,0.11192548480684074,0.7587991718426502,1.3312016545399186,0.027846949879295355,1.7827024667789935,0.29184752289583044
"frozenset({'lbxsassi', 'lbxscr'})",frozenset({'lbxsch'}),0.1749885478699038,0.525729118949458,0.11192548480684074,0.6396160558464223,1.2166266481958232,0.019928909708951156,1.3160155682419399,0.21582143617347632
"frozenset({'lbxsch', 'lbxsldsi'})",frozenset({'lbxsassi'}),0.0965032829439609,0.5700106886547565,0.08352420216826996,0.865506329113924,1.518403683195041,0.028516299399937987,3.1970969972963976,0.3778802996602297
"frozenset({'lbxsassi', 'lbxsldsi'})",frozenset({'lbxsch'}),0.1281111620094671,0.525729118949458,0.08352420216826996,0.6519666269368295,1.2401189194915179,0.01617243383744156,1.3627166753472764,0.2220761549224075
frozenset({'lbxsldsi'}),"frozenset({'lbxsch', 'lbxsassi'})",0.15132081233776148,0.34341120781798745,0.08352420216826996,0.5519677093844602,1.6073083720581725,0.03155893923536027,1.4654943537215643,0.4452116388715839
"frozenset({'lbxsch', 'lbxsassi'})",frozenset({'lbxstr'}),0.34341120781798745,0.6316994961062757,0.2832493510459612,0.8248110271231659,1.3057015752065781,0.06631666411009102,2.1023041453222997,0.3565827117156649
"frozenset({'lbxsch', 'lbxstr'})",frozenset({'lbxsassi'}),0.4160940601618568,0.5700106886547565,0.2832493510459612,0.6807339449541284,1.1942476843033987,0.04607128926794757,1.3468056016273433,0.2785598687252591
"frozenset({'lbxsassi', 'lbxstr'})",frozenset({'lbxsch'}),0.41884257138494424,0.525729118949458,0.2832493510459612,0.6762668611009843,1.2863408868284478,0.06305161501322903,1.465005660722564,0.38303062408199284
frozenset({'lbxsch'}),"frozenset({'lbxsassi', 'lbxstr'})",0.525729118949458,0.41884257138494424,0.2832493510459612,0.5387743247168167,1.286340886828448,0.06305161501322903,1.2600283543587136,0.46935433202062615
"frozenset({'lbxsassi', 'lbxscr'})",frozenset({'lbxstr'}),0.1749885478699038,0.6316994961062757,0.13544052527103376,0.7739965095986039,1.2252606094661003,0.024900347757246616,1.6296230790046644,0.22284187602152647
"frozenset({'lbxstr', 'lbxscr'})",frozenset({'lbxsassi'}),0.18048557031607879,0.5700106886547565,0.13544052527103376,0.7504230118443317,1.3165069125551911,0.032561821042919215,1.7228724271528066,0.2933617251360091
frozenset({'lbxscr'}),"frozenset({'lbxsassi', 'lbxstr'})",0.24217437776759812,0.41884257138494424,0.13544052527103376,0.5592686002522068,1.33527162342388,0.034007586163304085,1.3186204317360208,0.3313278122821393
"frozenset({'lbxsassi', 'lbxsldsi'})",frozenset({'lbxstr'}),0.1281111620094671,0.6316994961062757,0.09543441746831577,0.7449344457687723,1.179254456209739,0.014506660981345953,1.4439444989104422,0.17434171628721545
"frozenset({'lbxsldsi', 'lbxstr'})",frozenset({'lbxsassi'}),0.10978775385555047,0.5700106886547565,0.09543441746831577,0.8692628650904033,1.524993973607568,0.032854224287254555,3.2889607963535106,0.38671643224699825
frozenset({'lbxsldsi'}),"frozenset({'lbxsassi', 'lbxstr'})",0.15132081233776148,0.41884257138494424,0.09543441746831577,0.6306760847628657,1.5057592705475786,0.03205481932470915,1.5735710703757384,0.3957717164447643
"frozenset({'lbxsch', 'lbxscr'})",frozenset({'lbxstr'}),0.14750343563902885,0.6316994961062757,0.12459917544663307,0.84472049689441,1.3372188866718615,0.03142132947951408,2.3718552450755848,0.29581265606726315
"frozenset({'lbxstr', 'lbxscr'})",frozenset({'lbxsch'}),0.18048557031607879,0.525729118949458,0.12459917544663307,0.6903553299492385,1.3131388486312991,0.029712655581270522,1.5316616978189634,0.2909843926391126
frozenset({'lbxscr'}),"frozenset({'lbxsch', 'lbxstr'})",0.24217437776759812,0.4160940601618568,0.12459917544663307,0.5145018915510718,1.236503812024943,0.023831855334141866,1.2026945721860975,0.2523907306222911
"frozenset({'lbxsch', 'lbxsldsi'})",frozenset({'lbxstr'}),0.0965032829439609,0.6316994961062757,0.0787906550618415,0.8164556962025317,1.292474825823152,0.01782957985354005,2.006602745352015,0.25046083220991167
"frozenset({'lbxsldsi', 'lbxstr'})",frozenset({'lbxsch'}),0.10978775385555047,0.525729118949458,0.0787906550618415,0.717663421418637,1.365082122239516,0.021072035955923003,1.6798067166272896,0.3004264895554935
frozenset({'lbxsldsi'}),"frozenset({'lbxsch', 'lbxstr'})",0.15132081233776148,0.4160940601618568,0.0787906550618415,0.520686175580222,1.2513665188531646,0.015826963869231936,1.2182121818517893,0.236689693744055
"frozenset({'lbxsch', 'lbxsassi', 'lbxscr'})",frozenset({'lbxsatsi'}),0.11192548480684074,0.4170102305695526,0.08856313941059704,0.791268758526603,1.897480446572949,0.04188906718468743,2.793016346356327,0.532596463975715
"frozenset({'lbxsch', 'lbxsatsi', 'lbxscr'})",frozenset({'lbxsassi'}),0.09818292869140327,0.5700106886547565,0.08856313941059704,0.9020217729393468,1.5824646640717337,0.032597820613069414,4.388621066587168,0.4081474713032918
"frozenset({'lbxsassi', 'lbxsatsi', 'lbxscr'})",frozenset({'lbxsch'}),0.12872194228126432,0.525729118949458,0.08856313941059704,0.6880189798339265,1.3086948297799548,0.020890266105604974,1.5201914552304447,0.2707286341056601
"frozenset({'lbxsch', 'lbxscr'})","frozenset({'lbxsassi', 'lbxsatsi'})",0.14750343563902885,0.3663154680103833,0.08856313941059704,0.6004140786749483,1.6390628600426163,0.03453034935134674,1.585852999746036,0.4573570012414534
"frozenset({'lbxsassi', 'lbxscr'})","frozenset({'lbxsch', 'lbxsatsi'})",0.1749885478699038,0.26721636891128414,0.08856313941059704,0.506108202443281,1.894001495886313,0.04180333504774292,1.4836926523457041,0.5721342549158513
"frozenset({'lbxsatsi', 'lbxscr'})","frozenset({'lbxsch', 'lbxsassi'})",0.143075278668499,0.34341120781798745,0.08856313941059704,0.6189967982924227,1.8024944562103498,0.03942948515415266,1.723315681441305,0.5195477056553691
"frozenset({'lbxsch', 'lbxsassi', 'lbxsldsi'})",frozenset({'lbxsatsi'}),0.08352420216826996,0.4170102305695526,0.06260497785921515,0.7495429616087752,1.7974210382921525,0.027774531054886968,2.3277036779449256,0.4840796970115653
"frozenset({'lbxsch', 'lbxsatsi', 'lbxsldsi'})",frozenset({'lbxsassi'}),0.0639792334707589,0.5700106886547565,0.06260497785921515,0.9785202863961813,1.7166700657938898,0.026136130928944422,20.018391272628456,0.4460124139577447
"frozenset({'lbxsassi', 'lbxsatsi', 'lbxsldsi'})",frozenset({'lbxsch'}),0.08917391968239426,0.525729118949458,0.06260497785921515,0.702054794520548,1.335392637036035,0.015723651631320293,1.5918057157098655,0.2757459162185923
"frozenset({'lbxsch', 'lbxsldsi'})","frozenset({'lbxsassi', 'lbxsatsi'})",0.0965032829439609,0.3663154680103833,0.06260497785921515,0.6487341772151899,1.7709712907804411,0.02725433260305967,1.8040028117902602,0.4818369559392738
"frozenset({'lbxsatsi', 'lbxsldsi'})","frozenset({'lbxsch', 'lbxsassi'})",0.09161704076958314,0.34341120781798745,0.06260497785921515,0.6833333333333333,1.9898399288572701,0.0311426592318228,2.0734382911010925,0.5476181690712519
"frozenset({'lbxsch', 'lbxsassi', 'lbxsatsi'})",frozenset({'lbxstr'}),0.23484501450603146,0.6316994961062757,0.20232096503282945,0.8615084525357608,1.3637947439344205,0.053969487706298364,2.659371713561259,0.34862457310897166
"frozenset({'lbxsch', 'lbxsassi', 'lbxstr'})",frozenset({'lbxsatsi'}),0.2832493510459612,0.4170102305695526,0.20232096503282945,0.7142857142857143,1.7128733587906053,0.08420308784447701,2.040464193006566,0.5806561567959098
"frozenset({'lbxsch', 'lbxsatsi', 'lbxstr'})",frozenset({'lbxsassi'}),0.22827912658421132,0.5700106886547565,0.20232096503282945,0.8862876254180603,1.5548614141073873,0.07219942288305684,3.7813765909478794,0.4624157215282497
"frozenset({'lbxsassi', 'lbxsatsi', 'lbxstr'})",frozenset({'lbxsch'}),0.2892044586959841,0.525729118949458,0.20232096503282945,0.6995776135163676,1.3306807408999974,0.050277759766334834,1.5786802262033868,0.34961522404393747
"frozenset({'lbxsch', 'lbxsassi'})","frozenset({'lbxsatsi', 'lbxstr'})",0.34341120781798745,0.3267674454115132,0.20232096503282945,0.5891507336594043,1.8029664274464667,0.09010536192846343,1.6386363801618042,0.6782913558578324
"frozenset({'lbxsch', 'lbxsatsi'})","frozenset({'lbxsassi', 'lbxstr'})",0.26721636891128414,0.41884257138494424,0.20232096503282945,0.7571428571428572,1.8077027238164682,0.09039937396187933,2.393001176650231,0.6097457410545436
"frozenset({'lbxsassi', 'lbxsatsi'})","frozenset({'lbxsch', 'lbxstr'})",0.3663154680103833,0.4160940601618568,0.20232096503282945,0.5523134639433097,1.327376468023756,0.0498992746482983,1.304274068595629,0.38920663787224363
"frozenset({'lbxsatsi', 'lbxstr'})","frozenset({'lbxsch', 'lbxsassi'})",0.3267674454115132,0.34341120781798745,0.20232096503282945,0.619158878504673,1.8029664274464667,0.09010536192846343,1.724049098490193,0.6615225289609163
"frozenset({'lbxsassi', 'lbxsatsi', 'lbxscr'})",frozenset({'lbxstr'}),0.12872194228126432,0.6316994961062757,0.1049015116811727,0.8149466192170819,1.2900859098991224,0.023587925604276916,1.9902392614257027,0.2580781434389909
"frozenset({'lbxsassi', 'lbxstr', 'lbxscr'})",frozenset({'lbxsatsi'}),0.13544052527103376,0.4170102305695526,0.1049015116811727,0.774520856820744,1.8573185980662954,0.0484214270094376,2.585559627424033,0.5339012811475363
"frozenset({'lbxsatsi', 'lbxstr', 'lbxscr'})",frozenset({'lbxsassi'}),0.11620094670942129,0.5700106886547565,0.1049015116811727,0.9027595269382392,1.583758945062558,0.038665730025000816,4.421917107212576,0.4170526985008384
"frozenset({'lbxsassi', 'lbxscr'})","frozenset({'lbxsatsi', 'lbxstr'})",0.1749885478699038,0.3267674454115132,0.1049015116811727,0.599476439790576,1.8345659832656458,0.047720950917453944,1.680881280083673,0.551400766354128
"frozenset({'lbxsatsi', 'lbxscr'})","frozenset({'lbxsassi', 'lbxstr'})",0.143075278668499,0.41884257138494424,0.1049015116811727,0.7331910352187834,1.7505169849244668,0.04497549406204112,2.1781780424492294,0.500324216873595
"frozenset({'lbxstr', 'lbxscr'})","frozenset({'lbxsassi', 'lbxsatsi'})",0.18048557031607879,0.3663154680103833,0.1049015116811727,0.5812182741116751,1.5866604740130723,0.03878685552171736,1.513161852144903,0.45117624037564186
"frozenset({'lbxsassi', 'lbxsatsi', 'lbxsldsi'})",frozenset({'lbxstr'}),0.08917391968239426,0.6316994961062757,0.06978164605283249,0.7825342465753424,1.238776113324128,0.013450525923642535,1.6936023171175978,0.21162286936377597
"frozenset({'lbxsassi', 'lbxsldsi', 'lbxstr'})",frozenset({'lbxsatsi'}),0.09543441746831577,0.4170102305695526,0.06978164605283249,0.7312,1.7534341999267666,0.029984517620099196,2.1688607493692236,0.47502426800745257
"frozenset({'lbxsatsi', 'lbxstr', 'lbxsldsi'})",frozenset({'lbxsassi'}),0.07161398686822415,0.5700106886547565,0.06978164605283249,0.9744136460554371,1.7094655687160616,0.028960908080763355,16.805415585076616,0.44703587469768513
"frozenset({'lbxsassi', 'lbxsldsi'})","frozenset({'lbxsatsi', 'lbxstr'})",0.1281111620094671,0.3267674454115132,0.06978164605283249,0.5446960667461264,1.6669226827665335,0.02791908891429843,1.4786442756537708,0.4588797725208567
